Employee_Wage_Id,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,Employee_Id
32211,166005.0,Year,II,166005.0,0.0,Year,40744
32212,141294.0,Year,IV,141500.0,0.0,Year,40745
32213,80163.0,Year,II,86632.0,86632.01,Year,40746
32214,75338.0,Year,II,111954.5,115117.2,Year,40747
32215,122616.0,Year,IV,130000.0,140000.0,Year,40748
32216,2602.4,Bi-Weekly,II,2868.0,3078.4,Bi-Weekly,40749
32217,92082.0,Year,II,105000.0,0.0,Year,40750
32218,84448.0,Year,II,84448.0,96000.0,Year,40751
32219,124197.0,Year,III,124197.0,125000.0,Year,40752
32220,98550.0,Year,II,99000.0,0.0,Year,40753
32221,142438.0,Year,III,142438.0,0.0,Year,40754
32222,117187.0,Year,IV,137779.0,180000.0,Year,40755
32223,121763.0,Year,II,140000.0,160000.0,Year,40756
32224,88608.0,Year,III,107474.0,160800.0,Year,40757
32225,79800.0,Year,No Record,90779.0,0.0,Year,40758
32226,174678.0,Year,II,185130.0,0.0,Year,40759
32227,85571.0,Year,II,89128.0,0.0,Year,40760
32228,71198.0,Year,III,71198.0,150000.0,Year,40761
32229,89877.0,Year,I,89877.0,99000.0,Year,40762
32230,41810.0,Year,II,41810.0,0.0,Year,40763
32231,98550.0,Year,II,100000.0,0.0,Year,40764
32232,131685.0,Year,IV,131685.0,161685.0,Year,40765
32233,167710.0,Year,IV,184080.0,200000.0,Year,40766
32234,94037.0,Year,II,94037.0,94040.0,Year,40767
32235,212472.0,Year,III,265000.0,0.0,Year,40768
32236,50066.0,Year,I,50100.0,0.0,Year,40769
32237,45.3,Hour,II,78.0,0.0,Hour,40770
32238,91166.0,Year,II,118000.0,128000.0,Year,40771
32239,81327.0,Year,No Record,90000.0,0.0,Year,40772
32240,168770.0,Year,No Record,168770.0,0.0,Year,40773
32241,134779.0,Year,No Record,137000.0,0.0,Year,40774
32242,135283.0,Year,II,135283.0,0.0,Year,40775
32243,169790.0,Year,II,169790.0,0.0,Year,40776
32244,101109.0,Year,II,101109.0,150000.0,Year,40777
32245,116646.0,Year,III,185000.0,186000.0,Year,40778
32246,68411.0,Year,II,68411.0,0.0,Year,40779
32247,108826.0,Year,II,108826.0,0.0,Year,40780
32248,122346.0,Year,III,125000.0,0.0,Year,40781
32249,157102.0,Year,IV,157102.0,0.0,Year,40782
32250,130894.0,Year,II,130894.0,0.0,Year,40783
32251,77189.0,Year,I,85000.0,88000.0,Year,40784
32252,71843.0,Year,II,113319.0,0.0,Year,40785
32253,112632.0,Year,II,112632.0,0.0,Year,40786
32254,107536.0,Year,II,107536.0,0.0,Year,40787
32255,127213.0,Year,II,127213.0,0.0,Year,40788
32256,120037.0,Year,II,120037.0,0.0,Year,40789
32257,88587.0,Year,II,88588.0,0.0,Year,40790
32258,117291.0,Year,II,117292.0,0.0,Year,40791
32259,114462.0,Year,II,114463.0,0.0,Year,40792
32260,132704.0,Year,II,132704.0,0.0,Year,40793
32261,150925.0,Year,II,150925.0,0.0,Year,40794
32262,93558.0,Year,II,93559.0,0.0,Year,40795
32263,47590.0,Year,II,76752.0,0.0,Year,40796
32264,85842.0,Year,II,86136.0,0.0,Year,40797
32265,75213.0,Year,II,101380.0,0.0,Year,40798
32266,68515.0,Year,II,88000.0,0.0,Year,40799
32267,92934.0,Year,II,92934.0,0.0,Year,40800
32268,77730.0,Year,II,80900.0,0.0,Year,40801
32269,87485.0,Year,II,87485.0,87500.0,Year,40802
32270,146682.0,Year,IV,146682.0,0.0,Year,40803
32271,37.75,Hour,II,37.75,37.8,Hour,40804
32272,104291.0,Year,I,105000.0,0.0,Year,40805
32273,259022.0,Year,IV,295000.0,0.0,Year,40806
32274,88941.0,Year,III,97945.0,0.0,Year,40807
32275,85010.0,Year,III,85010.0,0.0,Year,40808
32276,98259.0,Year,III,115487.33,0.0,Year,40809
32277,98779.0,Year,I,110000.0,0.0,Year,40810
32278,73840.0,Year,II,73900.0,80000.0,Year,40811
32279,118893.0,Year,IV,200000.0,0.0,Year,40812
32280,121763.0,Year,II,121763.0,126600.0,Year,40813
32281,105706.0,Year,III,175500.0,249700.0,Year,40814
32282,144726.0,Year,III,160000.0,170000.0,Year,40815
32283,76856.0,Year,II,80490.0,0.0,Year,40816
32284,80995.0,Year,III,80995.0,156090.0,Year,40817
32285,153920.0,Year,II,160000.0,0.0,Year,40818
32286,94037.0,Year,II,94037.0,0.0,Year,40819
32287,145454.0,Year,IV,150000.0,0.0,Year,40820
32288,164717.0,Year,No Record,170000.0,0.0,Year,40821
32289,57699.0,Year,II,65000.0,85000.0,Year,40822
32290,130894.0,Year,II,170000.0,0.0,Year,40823
32291,94037.0,Year,II,94037.0,0.0,Year,40824
32292,80517.0,Year,II,81578.0,0.0,Year,40825
32293,92290.0,Year,II,93000.0,113000.0,Year,40826
32294,101754.0,Year,II,105000.0,0.0,Year,40827
32295,98259.0,Year,III,104040.0,0.0,Year,40828
32296,77646.0,Year,II,78000.0,90000.0,Year,40829
32297,48073.0,Year,II,53255.0,0.0,Year,40830
32298,70512.0,Year,I,70512.0,0.0,Year,40831
32299,108202.0,Year,IV,109000.0,0.0,Year,40832
32300,113485.0,Year,IV,113485.0,140000.0,Year,40833
32301,48.54,Hour,I,50.0,0.0,Hour,40834
32302,97552.0,Year,II,97552.0,0.0,Year,40835
32303,99112.0,Year,III,99112.0,0.0,Year,40836
32304,123906.0,Year,IV,123906.0,0.0,Year,40837
32305,94037.0,Year,II,94037.0,0.0,Year,40838
32306,99008.0,Year,III,112420.0,0.0,Year,40839
32307,174158.0,Year,IV,275000.0,325000.0,Year,40840
32308,120224.0,Year,III,135673.0,0.0,Year,40841
32309,103002.0,Year,II,103002.0,143573.0,Year,40842
32310,76856.0,Year,II,76900.0,0.0,Year,40843
32311,157664.0,Year,II,200000.0,0.0,Year,40844
32312,72696.0,Year,I,91000.0,111000.0,Year,40845
32313,100152.0,Year,I,101000.0,0.0,Year,40846
32314,129245.0,Year,No Record,140000.0,0.0,Year,40847
32315,42.14,Hour,III,50.0,0.0,Hour,40848
32316,172245.0,Year,IV,190000.0,0.0,Year,40849
32317,48.62,Hour,III,48.62,50.0,Hour,40850
32318,63690.0,Year,I,63690.0,64000.0,Year,40851
32319,94037.0,Year,No Record,94037.0,0.0,Year,40852
32320,86632.0,Year,II,86632.0,0.0,Year,40853
32321,109595.0,Year,IV,110000.0,0.0,Year,40854
32322,119350.0,Year,II,140000.0,0.0,Year,40855
32323,151882.0,Year,IV,208008.0,0.0,Year,40856
32324,123614.0,Year,III,135349.44,0.0,Year,40857
32325,68266.0,Year,I,74984.0,74984.01,Year,40858
32326,76856.0,Year,II,76900.0,95000.0,Year,40859
32327,136797.0,Year,No Record,145700.0,0.0,Year,40860
32328,88005.0,Year,III,95000.0,140000.0,Year,40861
32329,101754.0,Year,II,101754.0,0.0,Year,40862
32330,121472.0,Year,IV,155000.0,0.0,Year,40863
32331,118893.0,Year,III,130000.0,0.0,Year,40864
32332,55390.0,Year,II,80000.0,90000.0,Year,40865
32333,65208.0,Year,II,75000.0,0.0,Year,40866
32334,117208.0,Year,IV,165000.0,0.0,Year,40867
32335,101754.0,Year,II,141000.0,0.0,Year,40868
32336,48112.0,Year,No Record,48112.0,0.0,Year,40869
32337,69580.0,Year,II,70000.0,0.0,Year,40870
32338,90397.0,Year,II,121000.0,0.0,Year,40871
32339,98550.0,Year,II,150000.0,0.0,Year,40872
32340,184080.0,Year,IV,193600.0,0.0,Year,40873
32341,146182.0,Year,III,240000.0,0.0,Year,40874
32342,116043.0,Year,II,141000.0,0.0,Year,40875
32343,58614.0,Year,III,65582.0,0.0,Year,40876
32344,108826.0,Year,II,111000.0,0.0,Year,40877
32345,65666.0,Year,I,65666.0,0.0,Year,40878
32346,129730.0,Year,III,137696.86,0.0,Year,40879
32347,109595.0,Year,III,120000.0,0.0,Year,40880
32348,106808.0,Year,III,106808.0,130000.0,Year,40881
32349,41.71,Hour,II,47.0,0.0,Hour,40882
32350,69580.0,Year,II,70000.0,0.0,Year,40883
32351,130894.0,Year,II,141000.0,0.0,Year,40884
32352,80080.0,Year,I,95000.0,0.0,Year,40885
32353,167710.0,Year,IV,240029.0,0.0,Year,40886
32354,52842.0,Year,No Record,80111.0,0.0,Year,40887
32355,43.83,Hour,II,65.0,0.0,Hour,40888
32356,119933.0,Hour,III,80.0,0.0,Year,40889
32357,75088.0,Year,III,75088.0,135000.0,Year,40890
32358,76294.0,Year,II,76294.0,0.0,Year,40891
32359,48942.0,Year,I,58136.0,0.0,Year,40892
32360,112736.0,Year,IV,115000.0,0.0,Year,40893
32361,84094.0,Year,II,84094.0,120000.0,Year,40894
32362,112050.0,Year,III,125000.0,135000.0,Year,40895
32363,75774.0,Year,II,75774.0,0.0,Year,40896
32364,119350.0,Year,II,144000.0,0.0,Year,40897
32365,98259.0,Year,III,98259.0,128259.0,Year,40898
32366,119350.0,Year,II,172300.0,0.0,Year,40899
32367,98550.0,Year,II,98550.0,98600.0,Year,40900
32368,67829.0,Year,II,98000.0,0.0,Year,40901
32369,184080.0,Year,IV,191104.38,0.0,Year,40902
32370,130021.0,Year,III,200000.0,255000.0,Year,40903
32371,174678.0,Year,II,250000.0,0.0,Year,40904
32372,102835.0,Year,IV,125000.0,0.0,Year,40905
32373,67621.0,Year,II,100000.0,0.0,Year,40906
32374,123906.0,Year,IV,165000.0,0.0,Year,40907
32375,115066.0,Year,III,144340.0,0.0,Year,40908
32376,117208.0,Year,IV,145000.0,0.0,Year,40909
32377,80933.0,Year,II,110000.0,0.0,Year,40910
32378,157477.0,Year,III,165000.0,0.0,Year,40911
32379,89128.0,Year,II,102000.0,0.0,Year,40912
32380,91.62,Hour,IV,117.0,0.0,Hour,40913
32381,48693.0,Year,I,48693.0,52000.0,Year,40914
32382,25.83,Hour,I,25.83,0.0,Hour,40915
32383,80205.0,Year,IV,90900.0,136400.0,Year,40916
32384,134779.0,Year,No Record,136739.0,0.0,Year,40917
32385,124362.0,Year,No Record,150000.0,0.0,Year,40918
32386,53269.0,Year,I,55000.0,0.0,Year,40919
32387,109595.0,Year,III,110000.0,0.0,Year,40920
32388,145038.0,Year,IV,145038.0,0.0,Year,40921
32389,81640.0,Year,II,88156.0,0.0,Year,40922
32390,70325.0,Year,II,80000.0,0.0,Year,40923
32391,94037.0,Year,II,101000.0,0.0,Year,40924
32392,66100.0,Year,No Record,67650.0,0.0,Year,40925
32393,134118.0,Year,III,136019.0,0.0,Year,40926
32394,128315.0,Year,IV,137000.0,0.0,Year,40927
32395,87485.0,Year,II,88000.0,0.0,Year,40928
32396,74589.0,Year,II,77300.0,144000.0,Year,40929
32397,86632.0,Year,II,137362.5,0.0,Year,40930
32398,107931.0,Year,III,107931.0,161267.11,Year,40931
32399,119350.0,Year,II,144000.0,0.0,Year,40932
32400,167710.0,Year,IV,275000.0,0.0,Year,40933
32401,139568.0,Year,IV,170000.0,0.0,Year,40934
32402,111176.0,Year,III,130000.0,0.0,Year,40935
32403,85654.0,Year,III,85654.0,0.0,Year,40936
32404,109595.0,Year,IV,131000.0,0.0,Year,40937
32405,93870.0,Year,II,110050.08,140216.0,Year,40938
32406,56659.0,Year,I,56659.0,0.0,Year,40939
32407,136797.0,Year,No Record,140000.0,0.0,Year,40940
32408,76045.0,Year,II,76045.0,107467.0,Year,40941
32409,53622.0,Year,II,53622.0,53622.01,Year,40942
32410,111301.0,Year,III,150000.0,0.0,Year,40943
32411,89107.0,Year,II,90000.0,110000.0,Year,40944
32412,140920.0,Year,III,140920.0,170000.0,Year,40945
32413,43810.0,Year,I,43810.0,143500.0,Year,40946
32414,130894.0,Year,II,148000.0,0.0,Year,40947
32415,129917.0,Year,I,130000.0,0.0,Year,40948
32416,162510.0,Year,IV,192833.0,0.0,Year,40949
32417,62712.0,Year,II,62712.0,0.0,Year,40950
32418,121222.0,Year,II,196000.0,275017.0,Year,40951
32419,167710.0,Year,IV,198000.0,0.0,Year,40952
32420,63606.0,Year,II,63606.0,97400.0,Year,40953
32421,84094.0,Year,II,86000.0,0.0,Year,40954
32422,62712.0,Year,II,62712.0,0.0,Year,40955
32423,77355.0,Year,IV,77355.0,0.0,Year,40956
32424,116792.0,Year,IV,120000.0,145000.0,Year,40957
32425,97448.0,Year,IV,186000.0,0.0,Year,40958
32426,101754.0,Year,II,102000.0,0.0,Year,40959
32427,90397.0,Year,II,121000.0,0.0,Year,40960
32428,113506.0,Year,II,113506.0,0.0,Year,40961
32429,73174.0,Year,III,130000.0,0.0,Year,40962
32430,90397.0,Year,II,125000.0,0.0,Year,40963
32431,60154.0,Year,II,60154.0,62000.0,Year,40964
32432,174678.0,Year,II,216300.0,0.0,Year,40965
32433,122616.0,Year,IV,135000.0,150000.0,Year,40966
32434,101379.0,Year,III,109138.0,158300.0,Year,40967
32435,88483.0,Year,II,88483.0,0.0,Year,40968
32436,115066.0,Year,III,135000.0,0.0,Year,40969
32437,94349.0,Year,III,94349.0,0.0,Year,40970
32438,101754.0,Year,II,101754.0,0.0,Year,40971
32439,107931.0,Year,III,107931.0,115000.0,Year,40972
32440,130894.0,Year,II,175000.0,0.0,Year,40973
32441,145454.0,Year,IV,214200.0,0.0,Year,40974
32442,133973.0,Year,III,133973.0,224200.0,Year,40975
32443,128731.0,Year,II,300000.0,0.0,Year,40976
32444,82472.0,Year,II,82472.0,0.0,Year,40977
32445,162510.0,Year,IV,235104.0,0.0,Year,40978
32446,93870.0,Year,II,128652.0,0.0,Year,40979
32447,113838.0,Year,IV,120000.0,140000.0,Year,40980
32448,78562.0,Year,II,78562.0,0.0,Year,40981
32449,76856.0,Year,II,100000.0,0.0,Year,40982
32450,118373.0,Year,III,135000.0,0.0,Year,40983
32451,72883.0,Year,I,72883.0,0.0,Year,40984
32452,144726.0,Year,III,160720.0,0.0,Year,40985
32453,120224.0,Year,III,129200.0,193800.0,Year,40986
32454,85842.0,Year,II,90000.0,106000.0,Year,40987
32455,91894.0,Year,III,91894.0,160000.0,Year,40988
32456,105040.0,Year,III,115000.0,125000.0,Year,40989
32457,112861.0,Year,III,157999.92,0.0,Year,40990
32458,164717.0,Year,No Record,174229.0,0.0,Year,40991
32459,107931.0,Year,III,108650.0,0.0,Year,40992
32460,151363.0,Year,No Record,153000.0,0.0,Year,40993
32461,69888.0,Year,II,132988.0,0.0,Year,40994
32462,108389.0,Year,IV,130000.0,0.0,Year,40995
32463,136926.0,Year,II,162000.0,0.0,Year,40996
32464,63814.0,Year,II,72000.0,0.0,Year,40997
32465,95555.0,Year,III,95555.0,110000.0,Year,40998
32466,138174.0,Year,II,140000.0,140005.0,Year,40999
32467,73445.0,Year,II,75000.0,0.0,Year,41000
32468,81973.0,Year,I,81973.0,0.0,Year,41001
32469,78270.0,Year,II,90000.0,0.0,Year,41002
32470,56722.0,Year,II,71000.0,81000.0,Year,41003
32471,84032.0,Year,II,97008.0,0.0,Year,41004
32472,75774.0,Year,II,75774.0,0.0,Year,41005
32473,85384.0,Year,III,147750.0,0.0,Year,41006
32474,89586.0,Year,II,100797.0,129600.0,Year,41007
32475,56430.0,Year,I,95900.0,0.0,Year,41008
32476,94723.0,Year,II,140000.0,0.0,Year,41009
32477,127431.0,Year,No Record,127431.0,144660.0,Year,41010
32478,174845.0,Year,IV,178500.0,0.0,Year,41011
32479,88962.0,Year,III,88962.0,0.0,Year,41012
32480,100443.0,Year,II,125000.0,0.0,Year,41013
32481,88962.0,Year,III,88962.0,0.0,Year,41014
32482,127504.0,Year,IV,191158.0,0.0,Year,41015
32483,113485.0,Year,IV,129985.0,0.0,Year,41016
32484,98259.0,Year,III,98259.0,172800.0,Year,41017
32485,144726.0,Year,III,160000.0,0.0,Year,41018
32486,104062.0,Year,II,105000.0,0.0,Year,41019
32487,89128.0,Year,IV,152000.0,227000.0,Year,41020
32488,69826.0,Year,II,69826.0,90000.0,Year,41021
32489,149074.0,Year,IV,192000.0,0.0,Year,41022
32490,157477.0,Year,III,174308.0,0.0,Year,41023
32491,63523.0,Year,I,85000.0,0.0,Year,41024
32492,111280.0,Year,IV,186314.0,0.0,Year,41025
32493,97760.0,Year,I,97760.0,0.0,Year,41026
32494,140920.0,Year,III,166374.0,0.0,Year,41027
32495,184080.0,Year,IV,195000.0,0.0,Year,41028
32496,130446.0,Year,No Record,130446.0,148614.0,Year,41029
32497,92685.0,Year,II,92685.0,0.0,Year,41030
32498,66789.0,Year,I,66789.0,67000.0,Year,41031
32499,130894.0,Year,II,144000.0,0.0,Year,41032
32500,54995.0,Year,I,76500.0,0.0,Year,41033
32501,167710.0,Year,IV,177000.0,0.0,Year,41034
32502,130146.0,Year,II,140000.0,0.0,Year,41035
32503,123612.0,Year,No Record,123612.0,145000.0,Year,41036
32504,72010.0,Year,II,72500.0,0.0,Year,41037
32505,123614.0,Year,III,137280.0,0.0,Year,41038
32506,138570.0,Year,IV,183600.0,0.0,Year,41039
32507,61568.0,Year,I,61568.0,71000.0,Year,41040
32508,61464.0,Year,II,83104.0,0.0,Year,41041
32509,99008.0,Year,III,132660.0,0.0,Year,41042
32510,67995.0,Year,II,81019.0,0.0,Year,41043
32511,157477.0,Year,III,157477.0,207477.0,Year,41044
32512,119350.0,Year,II,120000.0,0.0,Year,41045
32513,112861.0,Year,III,112861.0,175500.0,Year,41046
32514,80267.0,Year,II,80267.0,112400.0,Year,41047
32515,145454.0,Year,IV,185000.0,0.0,Year,41048
32516,230818.0,Year,IV,240000.0,260000.0,Year,41049
32517,67766.0,Year,II,80000.0,0.0,Year,41050
32518,147386.0,Year,No Record,149379.0,0.0,Year,41051
32519,127504.0,Year,IV,127504.0,195800.0,Year,41052
32520,140920.0,Year,III,148869.0,153869.0,Year,41053
32521,94806.0,Year,II,95000.0,0.0,Year,41054
32522,151935.0,Year,No Record,151935.0,171001.36,Year,41055
32523,79206.0,Year,III,90100.0,160000.0,Year,41056
32524,86382.0,Year,II,86382.0,0.0,Year,41057
32525,109820.0,Year,No Record,135000.0,0.0,Year,41058
32526,78520.0,Year,II,80500.0,115500.0,Year,41059
32527,82285.0,Year,III,110500.0,172800.0,Year,41060
32528,139797.0,Year,IV,139797.0,0.0,Year,41061
32529,148221.0,Year,III,148221.0,169810.0,Year,41062
32530,90750.0,Year,II,90750.0,124000.0,Year,41063
32531,144726.0,Year,III,160000.0,0.0,Year,41064
32532,123906.0,Year,IV,165000.0,0.0,Year,41065
32533,85571.0,Year,II,90000.0,0.0,Year,41066
32534,119350.0,Year,II,148700.0,0.0,Year,41067
32535,16.36,Hour,I,16.36,16.37,Hour,41068
32536,144726.0,Year,III,144726.0,167710.0,Year,41069
32537,78520.0,Year,II,81494.0,109200.0,Year,41070
32538,121763.0,Year,II,156000.0,0.0,Year,41071
32539,109304.0,Year,IV,145000.0,0.0,Year,41072
32540,125382.0,Year,IV,160000.0,0.0,Year,41073
32541,76045.0,Year,II,102107.0,0.0,Year,41074
32542,121118.0,Year,II,123000.0,0.0,Year,41075
32543,92685.0,Year,II,92685.0,0.0,Year,41076
32544,159830.0,Year,No Record,159830.0,0.0,Year,41077
32545,92685.0,Year,II,92685.0,93000.0,Year,41078
32546,86632.0,Year,II,98550.0,0.0,Year,41079
32547,92290.0,Year,II,125000.0,0.0,Year,41080
32548,66123.0,Year,III,86000.0,90000.0,Year,41081
32549,116501.0,Year,IV,186847.17,0.0,Year,41082
32550,95555.0,Year,III,95555.0,160000.0,Year,41083
32551,151882.0,Year,IV,158000.0,0.0,Year,41084
32552,142438.0,Year,III,142438.0,161467.0,Year,41085
32553,80787.0,Year,III,80787.0,0.0,Year,41086
32554,95555.0,Year,III,95555.0,141600.0,Year,41087
32555,94037.0,Year,II,94037.0,115000.0,Year,41088
32556,85301.0,Year,II,85301.0,112400.0,Year,41089
32557,136427.0,Year,IV,136427.0,0.0,Year,41090
32558,63814.0,Year,II,90000.0,0.0,Year,41091
32559,103126.0,Year,III,103126.0,0.0,Year,41092
32560,100339.0,Year,III,100339.0,106607.0,Year,41093
32561,119018.0,Year,IV,150000.0,0.0,Year,41094
32562,192795.0,Year,IV,215000.0,0.0,Year,41095
32563,162510.0,Year,IV,204298.0,0.0,Year,41096
32564,123906.0,Year,IV,123906.0,144943.0,Year,41097
32565,90397.0,Year,II,90397.0,174000.0,Year,41098
32566,92560.0,Year,II,92560.0,0.0,Year,41099
32567,117354.0,Year,IV,117354.0,147840.0,Year,41100
32568,76856.0,Year,II,76856.0,113300.0,Year,41101
32569,105040.0,Year,III,180000.0,0.0,Year,41102
32570,83970.0,Year,IV,128400.0,0.0,Year,41103
32571,105394.0,Year,IV,105394.0,0.0,Year,41104
32572,108680.0,Year,III,120000.0,140000.0,Year,41105
32573,81640.0,Year,II,92000.0,0.0,Year,41106
32574,136797.0,Year,No Record,139900.0,0.0,Year,41107
32575,85571.0,Year,II,90000.0,110000.0,Year,41108
32576,101754.0,Year,II,101800.0,123700.0,Year,41109
32577,91894.0,Year,III,91894.0,160000.0,Year,41110
32578,117458.0,Year,III,124999.0,125000.0,Year,41111
32579,90750.0,Year,II,137518.03,0.0,Year,41112
32580,80330.0,Year,II,116000.0,0.0,Year,41113
32581,201323.0,Year,III,225000.0,0.0,Year,41114
32582,114483.0,Year,III,114483.0,0.0,Year,41115
32583,128315.0,Year,IV,128315.0,0.0,Year,41116
32584,105143.0,Year,No Record,105143.0,0.0,Year,41117
32585,117457.0,Year,No Record,117718.7,0.0,Year,41118
32586,87630.0,Year,II,93600.0,0.0,Year,41119
32587,106163.0,Year,II,106163.0,107000.0,Year,41120
32588,124362.0,Year,No Record,124362.0,0.0,Year,41121
32589,88962.0,Year,III,88962.0,0.0,Year,41122
32590,130998.0,Year,IV,135000.0,0.0,Year,41123
32591,142958.0,Year,IV,164000.0,0.0,Year,41124
32592,111176.0,Year,III,130000.0,0.0,Year,41125
32593,72322.0,Year,II,76000.0,0.0,Year,41126
32594,119350.0,Year,II,119350.0,0.0,Year,41127
32595,85654.0,Year,III,102500.0,164000.0,Year,41128
32596,74194.0,Year,II,122411.28,0.0,Year,41129
32597,98779.0,Year,I,98779.0,0.0,Year,41130
32598,166088.0,Year,IV,166088.0,185000.0,Year,41131
32599,69826.0,Year,II,70000.0,0.0,Year,41132
32600,91520.0,Year,II,92250.0,0.0,Year,41133
32601,212472.0,Year,III,219800.0,239800.0,Year,41134
32602,85842.0,Year,II,116000.0,0.0,Year,41135
32603,75670.0,Year,II,90000.0,0.0,Year,41136
32604,56420.0,Year,I,60000.0,0.0,Year,41137
32605,83866.0,Year,IV,150000.0,150000.01,Year,41138
32606,66186.0,Year,II,66186.0,95000.0,Year,41139
32607,141294.0,Year,IV,141294.0,254100.0,Year,41140
32608,109445.0,Year,No Record,109445.0,157630.0,Year,41141
32609,60403.0,Year,I,78750.0,0.0,Year,41142
32610,116730.0,Year,III,116730.0,0.0,Year,41143
32611,121118.0,Year,II,139557.78,0.0,Year,41144
32612,47674.0,Year,I,49992.0,0.0,Year,41145
32613,80122.0,Year,II,100000.0,0.0,Year,41146
32614,75338.0,Year,III,75338.0,0.0,Year,41147
32615,62.93,Hour,II,63.0,0.0,Hour,41148
32616,77563.0,Year,I,95000.0,115000.0,Year,41149
32617,60694.0,Year,II,75000.0,0.0,Year,41150
32618,78562.0,Year,II,78562.0,0.0,Year,41151
32619,117686.0,Year,IV,118000.0,125000.0,Year,41152
32620,66976.0,Year,II,100000.0,0.0,Year,41153
32621,100110.0,Year,II,100110.0,100111.0,Year,41154
32622,125486.0,Year,III,174934.0,0.0,Year,41155
32623,130894.0,Year,II,144000.0,0.0,Year,41156
32624,41.27,Hour,II,41.27,61.0,Hour,41157
32625,30867.0,Year,I,33000.0,43000.0,Year,41158
32626,23.58,Hour,II,40.0,50.0,Hour,41159
32627,75795.0,Year,I,75795.0,0.0,Year,41160
32628,76045.0,Year,II,76045.0,113300.0,Year,41161
32629,48.92,Hour,II,48.92,0.0,Hour,41162
32630,67038.0,Year,I,80000.0,0.0,Year,41163
32631,101754.0,Year,II,102000.0,0.0,Year,41164
32632,119475.0,Year,IV,119475.0,230000.0,Year,41165
32633,63606.0,Year,I,63606.0,0.0,Year,41166
32634,57158.0,Year,II,57158.0,0.0,Year,41167
32635,130021.0,Year,III,175000.0,0.0,Year,41168
32636,69826.0,Year,II,70000.0,0.0,Year,41169
32637,19.58,Hour,II,25.7,0.0,Hour,41170
32638,74298.0,Year,II,75000.0,0.0,Year,41171
32639,50794.0,Year,I,60000.0,0.0,Year,41172
32640,62795.0,Year,II,64000.0,0.0,Year,41173
32641,33571.0,Year,I,55000.0,0.0,Year,41174
32642,123614.0,Year,III,182800.0,0.0,Year,41175
32643,65707.0,Year,I,125000.0,0.0,Year,41176
32644,112611.0,Year,IV,112611.0,290000.0,Year,41177
32645,88317.0,Year,II,100000.0,110000.0,Year,41178
32646,92082.0,Year,II,92082.0,92083.0,Year,41179
32647,151154.0,Year,IV,165000.0,0.0,Year,41180
32648,78520.0,Year,II,95000.0,0.0,Year,41181
32649,127504.0,Year,IV,140000.0,0.0,Year,41182
32650,66643.0,Year,I,72420.0,0.0,Year,41183
32651,85405.0,Year,II,85410.0,98000.0,Year,41184
32652,65000.0,Year,II,65000.0,97400.0,Year,41185
32653,146744.0,Year,IV,173916.0,0.0,Year,41186
32654,142438.0,Year,III,148700.0,0.0,Year,41187
32655,94702.0,Year,II,95000.0,0.0,Year,41188
32656,133786.0,Year,IV,188100.0,0.0,Year,41189
32657,105040.0,Year,III,125000.0,0.0,Year,41190
32658,69.93,Hour,IV,70.0,0.0,Hour,41191
32659,90750.0,Year,II,92000.0,0.0,Year,41192
32660,104562.0,Year,III,104562.0,194000.0,Year,41193
32661,110094.0,Year,II,110094.0,140000.0,Year,41194
32662,94037.0,Year,II,94100.0,0.0,Year,41195
32663,98259.0,Year,III,98259.0,126180.0,Year,41196
32664,92976.0,Year,III,115000.0,135500.0,Year,41197
